temperature,control
99.92824400089705,0.0
95.62691314516387,0.0
103.01398135392304,0.0
103.34125652772883,0.0
96.1879563002595,0.0
95.29963797135807,0.0
100.25551917470284,0.0
96.79575305161309,0.0
94.45807323871463,0.0
99.55421523083328,0.0
98.10485374683623,0.0
100.3022727709608,0.0
96.14120270400153,0.0
96.14120270400153,0.0
96.37497068529139,0.0
101.2373446961202,0.0
97.7308249767725,0.0
93.94378367987696,0.0
100.53604075225067,0.0
100.1620119821869,0.0
93.61650850607117,0.0
98.29186813186811,0.0
100.39577996347674,0.0
100.34902636721878,0.0
98.29186813186811,0.0
97.16978182167685,0.0
101.8451414474738,0.0
99.88149040463907,0.0
94.87885560503636,0.0
97.07627462916092,0.0
98.57238970941594,0.0
95.5801595489059,0.0
94.83210200877839,0.0
98.19836093935217,0.0
100.58279434850863,0.0
100.58279434850863,0.0
100.48928715599268,0.0
92.86845096594367,0.0
91.04506071188285,0.0
94.73859481626245,0.0
97.21653541793482,0.0
94.13079806490884,0.0
94.0372908723929,0.0
96.04769551148559,0.0
93.38274052478134,0.0
91.98013263704225,0.0
91.65285746323647,0.0
93.19572613974945,0.0
98.52563611315796,0.0
98.43212892064201,0.0
94.83210200877839,0.0
91.18532150065677,0.0
88.8476416877583,0.0
88.61387370646845,0.0
94.27105885368275,0.0
89.03465607279017,0.0
93.94378367987696,0.0
88.05283055137281,0.0
91.41908948194661,0.0
90.3905103642713,0.0
91.18532150065677,0.0
92.58792938839585,0.0
95.90743472271168,0.0
92.54117579213788,0.0
93.38274052478134,0.0
86.41645468234388,0.0
91.7463646557524,0.0
93.10221894723352,0.0
88.28659853266267,0.0
88.9879024765322,0.0
93.14897254349148,0.0
88.05283055137281,0.0
89.64245282414377,0.0
89.50219203536986,0.0
90.3905103642713,0.0
87.44503380001922,0.0
88.00607695511485,0.0
89.26842405408001,0.0
92.4944221958799,0.0
90.20349597923942,0.0
89.26842405408001,0.0
85.71515073847435,0.0
88.52036651395251,0.0
84.49955723576713,0.0
92.8216973696857,0.0
83.61123890686572,0.0
89.40868484285393,0.0
89.68920642040175,0.0
86.93074424118156,0.0
90.01648159420753,0.0
88.2398449364047,0.0
89.73596001665972,0.0
89.92297440169159,0.0
90.10998878672348,0.0
88.7073808989844,0.0
89.87622080543363,0.0
82.44239900041649,0.0
85.29436837215262,0.0
88.47361291769454,0.0
83.6579925031237,0.0
88.14633774388875,0.0
82.95668855925413,0.0
87.39828020376125,0.0
83.70474609938165,0.0
83.14370294428602,0.0
82.86318136673822,0.0
87.86581616634093,0.0
89.40868484285393,0.0
89.54894563162783,0.0
85.76190433473232,0.0
86.04242591228012,0.0
86.88399064492359,0.0
81.60083426777302,0.0
87.07100502995546,0.0
80.75926953512959,0.0
82.30213821164257,0.0
79.87095120622817,0.0
82.90993496299619,0.0
81.74109505654694,0.0
85.1541075833787,0.0
81.22680549770928,0.0
79.2164008586166,0.0
80.104719187518,0.0
87.58529458879312,0.0
84.63981802454104,0.0
85.34112196841059,0.0
85.38787556466856,0.0
80.24497997629192,0.0
85.10735398712075,0.0
80.29173357254989,0.0
86.5567154711178,0.0
82.39564540415851,0.0
86.18268670105404,0.0
81.78784865280491,0.0
77.58002498958766,0.0
81.18005190145132,0.0
84.31254285073527,0.0
78.37483612597315,0.0
80.61900874635568,0.0
77.76703937461954,0.0
84.03202127318745,0.0
78.70211129977892,0.0
76.27092429436452,0.0
76.83196744946017,0.0
79.63718322493833,0.0
77.95405375965142,0.0
82.16187742286867,0.0
82.1151238266107,0.0
82.5826597891904,0.0
82.44239900041649,0.0
83.3307173293179,0.0
79.6839368211963,0.0
81.0397911126774,0.0
81.88135584532085,0.0
79.77744401371223,0.0
81.50732707525708,0.0
82.95668855925413,0.0
81.46057347899914,0.0
75.14883798417326,0.0
77.86054656713549,0.0
81.22680549770928,0.0
73.88649088520809,0.0
80.4319943613238,0.0
73.83973728895012,0.0
76.7852138532022,0.0
81.97486303783678,0.0
73.65272290391823,0.0
81.41381988274117,0.0
76.45793867939639,0.0
80.33848716880786,0.0
76.03715631307468,0.0
75.80338833178482,0.0
78.00080735590939,0.0
78.04756095216736,0.0
75.14883798417326,0.0
81.55408067151505,0.0
80.94628392016146,0.0
78.65535770352095,0.0
75.28909877294717,0.0
76.41118508313843,0.0
74.54104123281965,0.0
80.05796559126003,0.0
77.6735321821036,0.0
80.5722551500977,0.0
76.87872104571812,0.0
79.26315445487457,0.0
72.95141896004868,0.0
71.92283984237336,0.0
73.88649088520809,0.0
73.32544773011244,0.0
74.72805561785152,0.0
74.72805561785152,0.0
74.96182359914138,0.0
75.75663473552684,0.0
76.1306635055906,0.0
74.07350527023995,0.0
76.73846025694422,0.0
77.86054656713549,0.0
76.50469227565436,0.0
77.86054656713549,0.0
77.15924262326592,0.0
74.26051965527182,0.0
74.16701246275589,0.0
78.37483612597315,0.0
74.26051965527182,0.0
76.97222823823405,0.0
72.6241437862429,0.0
78.09431454842533,0.0
78.23457533719925,0.0
75.28909877294717,0.0
76.36443148688046,0.0
76.27092429436452,0.0
70.89426072469804,0.0
70.05269599205458,0.0
76.73846025694422,0.0
69.07087047063723,0.0
69.21113125941113,0.0
73.55921571140229,0.0
71.31504309101976,0.0
72.25011501617915,0.0
70.61373914715023,0.0
72.3436222086951,0.0
74.40078044404574,0.0
75.42935956172107,0.0
68.0422913529619,0.0
72.29686861243712,0.0
75.42935956172107,0.0
68.88385608560534,0.0
73.65272290391823,0.0
70.42672476211834,0.0
69.53840643321692,0.0
76.55144587191234,0.0
74.21376605901386,0.0
70.09944958831255,0.0
76.17741710184858,0.0
67.57475539038221,0.0
69.30463845192708,0.0
72.06310063114728,0.0
73.6994765001762,0.0
70.70724633966616,0.0
73.83973728895012,0.0
73.65272290391823,0.0
73.79298369269215,0.0
73.41895492262839,0.0
73.2319405375965,0.0
69.39814564444302,0.0
66.40591548393297,0.0
68.22930573799377,0.0
75.05533079165731,0.0
73.79298369269215,0.0
74.91507000288341,0.0
66.92020504277063,0.0
67.902030564188,0.0
73.65272290391823,0.0
69.63191362573285,0.0
71.92283984237336,0.0
70.56698555089226,0.0
70.47347835837631,0.0
72.29686861243712,0.0
68.93060968186332,0.0
68.22930573799377,0.0
66.82669785025469,0.0
72.01634703488931,0.0
67.76176977541408,0.0
65.1435683849678,0.0
65.2838291737417,0.0
69.91243520328067,0.0
67.24748021657642,0.0
65.00330759619388,0.0
71.92283984237336,0.0
65.79811873257937,0.0
72.81115817127477,0.0
70.84750712844007,0.0
67.01371223528656,0.0
65.70461154006342,0.0
66.03188671386921,0.0
70.42672476211834,0.0
66.03188671386921,0.0
66.17214750264313,0.0
68.97736327812129,0.0
65.79811873257937,0.0
65.23707557748372,0.0
70.3332175696024,0.0
67.01371223528656,0.0
69.81892801076474,0.0
67.15397302406048,0.0
68.13579854547783,0.0
64.86304680741998,0.0
71.50205747605163,0.0
70.8007535321821,0.0
64.30200365232434,0.0
64.2084964598084,0.0
67.76176977541408,0.0
69.67866722199082,0.0
67.20072662031845,0.0
65.56435075128951,0.0
65.05006119245185,0.0
64.44226444109826,0.0
66.03188671386921,0.0
67.38774100535034,0.0
63.36693172716497,0.0
65.09681478870982,0.0
67.24748021657642,0.0
64.30200365232434,0.0
66.07864031012718,0.0
63.08641014961714,0.0
65.2838291737417,0.0
67.52800179412424,0.0
67.80852337167205,0.0
63.927974882260585,0.0
64.58252522987216,0.0
65.2838291737417,0.0
69.86568160702271,0.0
68.46307371928361,0.0
64.53577163361419,0.0
67.38774100535034,0.0
62.899395764585265,0.0
63.50719251593887,0.0
63.78771409348667,0.0
67.99553775670392,0.0
68.13579854547783,0.0
67.80852337167205,0.0
63.74096049722871,0.0
63.03965655335918,0.0
63.927974882260585,0.0
63.4604389196809,0.0
61.777309454394,0.0
63.17991734213308,0.0
62.151338224457746,0.0
67.57475539038221,0.0
67.57475539038221,0.0
64.2084964598084,0.0
63.78771409348667,0.0
66.9669586390286,0.0
66.26565469515907,0.0
66.82669785025469,0.0
60.28119437413898,0.0
65.84487232883734,0.0
65.61110434754748,0.0
67.20072662031845,0.0
68.69684170057347,0.0
59.95391920033319,0.0
60.00067279659116,0.0
62.71238137955338,0.0
65.7513651363214,0.0
60.42145516291289,0.0
60.04742639284913,0.0
66.40591548393297,0.0
62.525366994521505,0.0
63.69420690097074,0.0
64.02148207477653,0.0
67.4344946016083,0.0
59.813658411559274,0.0
65.79811873257937,0.0
67.62150898664018,0.0
62.38510620574759,0.0
60.094179989107104,0.0
65.33058276999967,0.0
63.927974882260585,0.0
64.86304680741998,0.0
63.83446768974464,0.0
58.691572101368024,0.0
63.22667093839105,0.0
61.96432383942587,0.0
61.96432383942587,0.0
59.065600871431755,0.0
65.05006119245185,0.0
61.82406305065197,0.0
61.73055585813603,0.0
59.1591080639477,0.0
62.29159901323166,0.0
58.36429692756222,0.0
64.53577163361419,0.0
58.8785864863999,0.0
66.54617627270687,0.0
62.0578310319418,0.0
61.637048665620085,0.0
59.11235446768973,0.0
62.665627783295406,0.0
62.104584628199774,0.0
63.927974882260585,0.0
65.84487232883734,0.0
57.80325377246659,0.0
59.720151219043345,0.0
58.22403613878832,0.0
60.37470156665492,0.0
63.50719251593887,0.0
65.00330759619388,0.0
62.61887418703745,0.0
59.01884727517378,0.0
63.927974882260585,0.0
60.28119437413898,0.0
61.543541473104156,0.0
58.13052894627238,0.0
65.09681478870982,0.0
59.01884727517378,0.0
57.008442636081114,0.0
59.20586166020567,0.0
57.6162393874347,0.0
56.634413866017354,0.0
61.82406305065197,0.0
59.01884727517378,0.0
61.02925191426648,0.0
62.104584628199774,0.0
56.8681818473072,0.0
58.73832569762598,0.0
62.75913497581135,0.0
64.48901803735623,0.0
62.61887418703745,0.0
63.50719251593887,0.0
