temperature,control
61.777309454394,30.0
60.888991125492566,30.0
59.6266440265274,30.0
61.1695127030404,30.0
59.90716560407522,30.0
59.11235446768973,30.0
61.1695127030404,30.0
60.98249831800851,30.0
57.70974657995065,30.0
59.01884727517378,30.0
59.860412007817246,30.0
59.90716560407522,30.0
59.01884727517378,30.0
60.140933585365076,30.0
61.3097734918143,30.0
61.543541473104156,30.0
61.96432383942587,30.0
59.860412007817246,30.0
62.104584628199774,30.0
59.813658411559274,30.0
61.40328068433024,30.0
60.18768718162303,30.0
61.917570243167916,30.0
62.0578310319418,30.0
62.75913497581135,30.0
61.543541473104156,30.0
59.299368852721614,30.0
60.00067279659116,30.0
61.1695127030404,50.0
59.439629641495515,50.0
62.38510620574759,50.0
61.777309454394,50.0
61.59029506936213,50.0
60.79548393297664,50.0
58.22403613878832,50.0
61.68380226187806,50.0
61.35652708807227,50.0
62.525366994521505,50.0
59.90716560407522,50.0
59.860412007817246,50.0
62.43185980200556,50.0
61.45003428058821,50.0
62.24484541697369,50.0
62.33835260948962,50.0
59.299368852721614,50.0
62.80588857206932,50.0
61.122759106782425,50.0
61.777309454394,50.0
63.273424534649024,50.0
62.85264216832729,50.0
63.50719251593887,50.0
63.03965655335918,50.0
61.3097734918143,50.0
60.98249831800851,50.0
61.96432383942587,50.0
61.82406305065197,50.0
62.57212059077948,50.0
62.85264216832729,50.0
61.1695127030404,50.0
64.30200365232434,50.0
61.917570243167916,50.0
64.6760324223881,50.0
64.81629321116202,50.0
61.96432383942587,50.0
61.870816646909944,50.0
64.76953961490405,50.0
60.79548393297664,50.0
63.413685323422925,50.0
63.83446768974464,50.0
64.76953961490405,50.0
61.07600551052445,50.0
63.50719251593887,50.0
65.00330759619388,50.0
64.44226444109826,50.0
65.93837952135328,50.0
63.78771409348667,50.0
64.6760324223881,50.0
65.33058276999967,50.0
66.45266908019094,50.0
66.31240829141703,50.0
63.927974882260585,50.0
64.95655399993592,50.0
66.2189010989011,50.0
66.73319065773875,50.0
64.95655399993592,50.0
63.97472847851856,50.0
66.45266908019094,50.0
66.40591548393297,50.0
65.70461154006342,50.0
65.23707557748372,50.0
64.58252522987216,50.0
67.20072662031845,50.0
65.33058276999967,50.0
65.61110434754748,50.0
65.00330759619388,50.0
65.1435683849678,50.0
66.59292986896484,50.0
69.21113125941113,50.0
66.73319065773875,50.0
65.37733636625764,50.0
65.7513651363214,50.0
68.46307371928361,50.0
67.48124819786626,50.0
67.76176977541408,50.0
66.2189010989011,50.0
65.7513651363214,50.0
68.36956652676768,50.0
68.32281293050971,50.0
68.41632012302566,50.0
66.63968346522282,50.0
69.21113125941113,50.0
69.1176240668952,50.0
67.1072194278025,50.0
67.94878416044597,50.0
66.73319065773875,50.0
67.66826258289815,50.0
69.30463845192708,50.0
67.29423381283439,50.0
68.27605933425174,50.0
67.15397302406048,50.0
67.85527696793002,50.0
67.29423381283439,50.0
69.2578848556691,50.0
70.37997116586037,50.0
68.97736327812129,50.0
66.49942267644892,50.0
70.56698555089226,50.0
68.32281293050971,50.0
68.36956652676768,50.0
70.42672476211834,50.0
68.41632012302566,50.0
68.83710248934739,50.0
70.70724633966616,50.0
67.24748021657642,50.0
68.46307371928361,50.0
69.30463845192708,50.0
71.22153589850382,50.0
71.17478230224584,50.0
71.59556466856758,50.0
69.44489924070099,50.0
68.74359529683144,50.0
69.02411687437926,50.0
68.50982731554159,50.0
70.75399993592413,50.0
71.45530387979366,50.0
70.56698555089226,50.0
68.50982731554159,50.0
69.7254208182488,50.0
68.69684170057347,50.0
69.95918879953864,50.0
71.17478230224584,50.0
68.60333450805753,50.0
71.50205747605163,50.0
70.47347835837631,50.0
74.35402684778776,50.0
72.57739018998492,50.0
70.28646397334444,50.0
69.53840643321692,50.0
72.76440457501681,50.0
70.47347835837631,50.0
70.47347835837631,50.0
73.6994765001762,50.0
70.61373914715023,76.0
70.56698555089226,76.0
70.66049274340818,76.0
70.89426072469804,76.0
74.96182359914138,76.0
73.2319405375965,76.0
73.04492615256463,76.0
71.50205747605163,76.0
72.99817255630666,76.0
73.13843334508057,76.0
73.46570851888636,76.0
73.93324448146606,76.0
74.7748092141095,76.0
73.13843334508057,76.0
76.27092429436452,76.0
73.46570851888636,76.0
75.47611315797904,76.0
74.12025886649792,76.0
75.05533079165731,76.0
77.62677858584563,76.0
76.45793867939639,76.0
75.28909877294717,76.0
74.40078044404574,76.0
75.42935956172107,76.0
76.41118508313843,76.0
79.02938647358471,76.0
77.2059962195239,76.0
77.25274981578187,76.0
78.18782174094127,76.0
77.29950341203984,76.0
79.26315445487457,76.0
78.65535770352095,76.0
77.11248902700797,76.0
79.2164008586166,76.0
80.85277672764552,76.0
78.42158972223112,76.0
78.56185051100502,76.0
82.2553846153846,76.0
80.89953032390349,76.0
79.26315445487457,76.0
81.3670662864832,76.0
82.30213821164257,76.0
82.02161663409476,76.0
83.98526767692948,76.0
80.66576234261365,76.0
85.10735398712075,76.0
83.0034421555121,76.0
81.647587864031,76.0
83.09694934802805,76.0
83.51773171434978,76.0
84.59306442828307,76.0
85.52813635344248,76.0
82.81642777048025,76.0
86.60346906737576,76.0
86.93074424118156,76.0
86.60346906737576,76.0
85.0138467946048,76.0
87.63204818505109,76.0
85.71515073847435,76.0
84.82683240957292,76.0
86.13593310479607,76.0
85.8086579309903,76.0
86.83723704866561,76.0
87.35152660750327,76.0
89.12816326530611,76.0
89.92297440169159,76.0
85.10735398712075,76.0
87.49178739627718,76.0
88.89439528401627,76.0
85.4813827571845,76.0
91.41908948194661,76.0
89.12816326530611,76.0
85.1541075833787,76.0
89.96972799794956,76.0
87.39828020376125,76.0
88.38010572517861,76.0
90.15674238298145,76.0
88.47361291769454,76.0
87.72555537756702,76.0
89.78271361291769,76.0
90.3905103642713,76.0
90.3905103642713,76.0
92.86845096594367,76.0
90.85804632685098,76.0
94.78534841252042,76.0
90.99830711562488,76.0
92.26065421459006,76.0
94.27105885368275,76.0
91.7463646557524,76.0
90.90479992310895,76.0
92.12039342581615,76.0
93.10221894723352,76.0
89.26842405408001,76.0
92.354161407106,76.0
93.47624771729727,76.0
93.33598692852337,76.0
89.64245282414377,76.0
92.12039342581615,76.0
94.41131964245666,76.0
91.55935027072053,76.0
93.71001569858711,76.0
97.49705699548264,76.0
96.42172428154936,76.0
93.00871175471758,76.0
94.0372908723929,76.0
95.7204203376798,76.0
94.27105885368275,76.0
95.01911639381025,76.0
91.32558228943068,76.0
95.7204203376798,76.0
99.03992567199563,76.0
96.1879563002595,76.0
92.54117579213788,76.0
96.56198507032325,76.0
97.16978182167685,76.0
93.5697549098132,76.0
92.63468298465382,76.0
96.28146349277544,76.0
96.98276743664498,76.0
100.44253355973473,61.0
93.2892333322654,61.0
98.3386217281261,61.0
100.48928715599268,61.0
97.12302822541889,61.0
98.66589690193189,61.0
101.05033031108832,61.0
97.31004261045076,61.0
94.78534841252042,61.0
96.88926024412903,61.0
98.80615769070579,61.0
100.62954794476659,61.0
97.49705699548264,61.0
93.66326210232914,61.0
98.6191433056739,61.0
97.63731778425655,61.0
93.52300131355523,61.0
97.82433216928844,61.0
96.88926024412903,61.0
97.54381059174061,61.0
96.32821708903342,61.0
95.20613077884214,61.0
96.70224585909716,61.0
96.32821708903342,61.0
96.32821708903342,61.0
97.49705699548264,61.0
97.16978182167685,61.0
93.5697549098132,61.0
100.62954794476659,61.0
100.34902636721878,61.0
98.66589690193189,61.0
100.34902636721878,61.0
97.45030339922468,61.0
97.7308249767725,61.0
97.40354980296671,61.0
100.58279434850863,61.0
101.56461986992599,61.0
93.85027648736101,61.0
96.60873866658122,61.0
100.11525838592894,61.0
98.94641847947969,61.0
98.94641847947969,61.0
97.40354980296671,61.0
97.31004261045076,61.0
100.58279434850863,61.0
97.7308249767725,61.0
96.09444910774356,61.0
94.17755166116682,61.0
99.50746163457532,61.0
96.60873866658122,61.0
99.18018646076953,61.0
95.5801595489059,61.0
94.45807323871463,61.0
96.28146349277544,61.0
95.01911639381025,61.0
97.16978182167685,61.0
94.83210200877839,61.0
98.01134655432031,61.0
99.88149040463907,61.0
94.87885560503636,61.0
93.47624771729727,61.0
97.07627462916092,61.0
94.13079806490884,61.0
93.61650850607117,61.0
98.29186813186811,61.0
97.96459295806233,61.0
94.0372908723929,61.0
94.78534841252042,61.0
94.83210200877839,61.0
93.75676929484509,61.0
97.07627462916092,61.0
93.99053727613493,61.0
100.44253355973473,61.0
101.05033031108832,61.0
96.04769551148559,61.0
96.60873866658122,61.0
94.41131964245666,61.0
98.66589690193189,61.0
96.79575305161309,61.0
96.65549226283919,61.0
95.86068112645371,61.0
97.54381059174061,61.0
94.73859481626245,61.0
96.60873866658122,61.0
98.6191433056739,61.0
100.25551917470284,61.0
99.13343286451158,61.0
97.12302822541889,61.0
95.67366674142184,61.0
97.87108576554641,61.0
94.55158043123058,61.0
96.88926024412903,61.0
96.09444910774356,61.0
96.65549226283919,61.0
100.72305513728253,61.0
96.00094191522763,61.0
96.60873866658122,61.0
97.16978182167685,61.0
100.34902636721878,61.0
95.53340595264793,61.0
94.41131964245666,61.0
93.00871175471758,61.0
97.91783936180435,61.0
99.60096882709126,61.0
96.42172428154936,61.0
99.97499759715501,61.0
94.6450876237465,61.0
97.59056418799858,61.0
99.69447601960721,61.0
96.42172428154936,13.0
97.68407138051452,13.0
100.06850478967095,13.0
99.03992567199563,13.0
97.7308249767725,13.0
93.89703008361899,13.0
94.69184122000448,13.0
97.77757857303047,13.0
95.43989876013198,13.0
98.3386217281261,13.0
98.7594040944478,13.0
92.72819017716976,13.0
91.93337904078427,13.0
92.02688623330022,13.0
98.01134655432031,13.0
96.65549226283919,13.0
91.46584307820459,13.0
96.84250664787106,13.0
96.79575305161309,13.0
93.00871175471758,13.0
96.09444910774356,13.0
92.354161407106,13.0
92.21390061833209,13.0
95.86068112645371,13.0
94.97236279755228,13.0
95.90743472271168,13.0
90.0632351904655,13.0
91.46584307820459,13.0
91.7463646557524,13.0
94.0372908723929,13.0
92.63468298465382,13.0
89.17491686156407,13.0
91.23207509691474,13.0
95.90743472271168,13.0
91.41908948194661,13.0
95.86068112645371,13.0
93.89703008361899,13.0
91.18532150065677,13.0
95.34639156761604,13.0
91.7463646557524,13.0
87.72555537756702,13.0
89.68920642040175,13.0
87.63204818505109,13.0
88.09958414763078,13.0
93.10221894723352,13.0
91.41908948194661,13.0
88.2398449364047,13.0
88.80088809150033,13.0
93.24247973600743,13.0
93.85027648736101,13.0
88.47361291769454,13.0
86.18268670105404,13.0
91.83987184826834,13.0
88.42685932143658,13.0
92.02688623330022,13.0
87.02425143369749,13.0
86.22944029731201,13.0
85.99567231602215,13.0
89.50219203536986,13.0
86.5567154711178,13.0
85.8086579309903,13.0
85.6216435459584,13.0
85.1541075833787,13.0
87.9125697625989,13.0
85.66839714221638,13.0
87.9125697625989,13.0
89.36193124659596,13.0
91.1385679043988,13.0
87.81906257008296,13.0
90.95155351936691,13.0
87.67880178130906,13.0
88.75413449524237,13.0
87.77230897382499,13.0
88.7073808989844,13.0
87.39828020376125,13.0
85.0138467946048,13.0
87.1645122224714,13.0
84.68657162079901,13.0
88.56712011021048,13.0
82.34889180790054,13.0
85.4813827571845,13.0
87.49178739627718,13.0
84.78007881331496,13.0
84.73332521705699,13.0
82.90993496299619,13.0
82.44239900041649,13.0
86.04242591228012,13.0
86.04242591228012,13.0
86.74372985614967,13.0
84.78007881331496,13.0
87.49178739627718,13.0
81.46057347899914,13.0
83.05019575177008,13.0
81.41381988274117,13.0
80.5722551500977,13.0
80.99303751641943,13.0
84.12552846570338,13.0
80.24497997629192,13.0
85.38787556466856,36.0
81.69434146028897,36.0
85.34112196841059,36.0
83.19045654054399,36.0
82.67616698170633,36.0
86.60346906737576,36.0
80.89953032390349,36.0
79.63718322493833,36.0
86.46320827860185,36.0
80.29173357254989,36.0
81.74109505654694,36.0
84.78007881331496,36.0
79.77744401371223,36.0
85.66839714221638,36.0
83.0034421555121,36.0
82.81642777048025,36.0
83.19045654054399,36.0
86.27619389356997,36.0
81.60083426777302,36.0
81.32031269022522,36.0
82.86318136673822,36.0
85.10735398712075,36.0
82.95668855925413,36.0
81.32031269022522,36.0
82.90993496299619,36.0
80.61900874635568,36.0
80.104719187518,36.0
82.5826597891904,36.0
85.20086117963668,36.0
81.3670662864832,36.0
81.08654470893538,36.0
83.37747092557586,36.0
84.82683240957292,36.0
82.53590619293243,36.0
80.104719187518,36.0
81.74109505654694,36.0
84.03202127318745,36.0
80.85277672764552,36.0
77.48651779707173,36.0
78.56185051100502,36.0
80.61900874635568,36.0
79.77744401371223,36.0
83.47097811809181,36.0
80.4319943613238,36.0
84.40605004325121,36.0
83.05019575177008,36.0
79.9644583987441,36.0
82.67616698170633,36.0
84.59306442828307,36.0
81.97486303783678,36.0
80.71251593887162,36.0
77.48651779707173,36.0
81.69434146028897,36.0
77.72028577836157,36.0
83.7982532918976,36.0
83.89176048441354,36.0
83.19045654054399,36.0
84.40605004325121,36.0
78.74886489603689,36.0
78.18782174094127,36.0
79.77744401371223,36.0
81.18005190145132,36.0
82.53590619293243,36.0
83.75149969563962,36.0
79.49692243616441,36.0
78.98263287732675,36.0
78.65535770352095,36.0
81.13329830519335,36.0
76.7852138532022,36.0
80.19822638003394,36.0
83.19045654054399,36.0
83.47097811809181,36.0
79.40341524364847,36.0
83.23721013680196,36.0
79.3566616473905,36.0
83.14370294428602,36.0
80.29173357254989,36.0
79.3566616473905,36.0
81.08654470893538,36.0
79.9644583987441,36.0
76.9254746419761,36.0
76.69170666068625,36.0
76.97222823823405,36.0
77.62677858584563,36.0
76.36443148688046,36.0
82.20863101912664,36.0
82.39564540415851,36.0
75.9904027168167,36.0
81.08654470893538,36.0
83.42422452183384,36.0
82.53590619293243,36.0
76.59819946817031,36.0
77.95405375965142,36.0
83.14370294428602,36.0
81.18005190145132,36.0
76.50469227565436,36.0
76.08390990933265,36.0
79.91770480248614,36.0
81.78784865280491,36.0
79.77744401371223,36.0
75.75663473552684,36.0
76.41118508313843,36.0
76.83196744946017,36.0
76.17741710184858,36.0
82.95668855925413,36.0
77.34625700829781,36.0
79.63718322493833,36.0
79.77744401371223,36.0
77.01898183449202,36.0
82.34889180790054,36.0
78.65535770352095,36.0
77.2059962195239,36.0
76.50469227565436,36.0
75.10208438791528,36.0
75.28909877294717,36.0
79.59042962868035,36.0
80.99303751641943,36.0
80.66576234261365,36.0
80.66576234261365,17.0
77.25274981578187,17.0
76.83196744946017,17.0
82.02161663409476,17.0
80.75926953512959,17.0
81.97486303783678,17.0
80.80602313138755,17.0
75.14883798417326,17.0
82.16187742286867,17.0
75.28909877294717,17.0
77.2059962195239,17.0
76.41118508313843,17.0
77.43976420081376,17.0
80.99303751641943,17.0
75.47611315797904,17.0
78.79561849229486,17.0
77.5332713933297,17.0
80.99303751641943,17.0
81.55408067151505,17.0
77.15924262326592,17.0
78.79561849229486,17.0
76.7852138532022,17.0
77.86054656713549,17.0
79.02938647358471,17.0
76.73846025694422,17.0
80.05796559126003,17.0
73.979998077724,17.0
79.49692243616441,17.0
76.69170666068625,17.0
76.17741710184858,17.0
80.94628392016146,17.0
78.32808252971518,17.0
73.65272290391823,17.0
75.00857719539934,17.0
75.522866754237,17.0
78.56185051100502,17.0
76.73846025694422,17.0
73.88649088520809,17.0
75.28909877294717,17.0
78.28132893345722,17.0
79.45016883990644,17.0
75.10208438791528,17.0
73.55921571140229,17.0
73.79298369269215,17.0
74.26051965527182,17.0
77.62677858584563,17.0
76.1306635055906,17.0
75.05533079165731,17.0
75.89689552430076,17.0
77.29950341203984,17.0
74.68130202159355,17.0
78.98263287732675,17.0
77.06573543075,17.0
78.79561849229486,17.0
78.60860410726298,17.0
72.20336141992118,17.0
74.91507000288341,17.0
74.3072732515298,17.0
72.90466536379071,17.0
79.07614006984268,17.0
76.73846025694422,17.0
74.21376605901386,17.0
74.58779482907762,17.0
76.83196744946017,17.0
78.65535770352095,17.0
74.54104123281965,17.0
77.29950341203984,17.0
75.42935956172107,17.0
74.21376605901386,17.0
72.25011501617915,17.0
74.54104123281965,17.0
75.38260596546311,17.0
75.9904027168167,17.0
72.48388299746901,17.0
76.45793867939639,17.0
75.10208438791528,17.0
71.40855028353569,17.0
72.85791176753274,17.0
73.65272290391823,17.0
77.06573543075,17.0
75.94364912055873,17.0
70.94101432095601,17.0
76.31767789062249,17.0
72.76440457501681,17.0
70.52023195463428,17.0
76.59819946817031,17.0
70.75399993592413,17.0
72.06310063114728,17.0
74.7748092141095,3.0
70.47347835837631,3.0
73.93324448146606,3.0
74.58779482907762,3.0
76.69170666068625,3.0
74.21376605901386,3.0
71.26828949476179,3.0
75.33585236920514,3.0
75.14883798417326,3.0
76.64495306442828,3.0
74.82156281036747,3.0
69.67866722199082,3.0
75.42935956172107,3.0
69.30463845192708,3.0
70.3332175696024,3.0
74.7748092141095,3.0
70.8007535321821,3.0
72.01634703488931,3.0
69.07087047063723,3.0
73.79298369269215,3.0
71.64231826482555,3.0
74.40078044404574,3.0
76.03715631307468,3.0
70.05269599205458,3.0
73.18518694133854,3.0
71.59556466856758,3.0
69.39814564444302,3.0
70.70724633966616,3.0
69.91243520328067,3.0
73.55921571140229,3.0
74.7748092141095,3.0
67.99553775670392,3.0
72.81115817127477,3.0
69.30463845192708,3.0
71.73582545734149,3.0
72.90466536379071,3.0
70.94101432095601,3.0
67.15397302406048,3.0
70.14620318457052,3.0
70.94101432095601,3.0
69.49165283695896,3.0
73.6994765001762,3.0
69.44489924070099,3.0
69.30463845192708,3.0
73.93324448146606,3.0
73.88649088520809,3.0
72.95141896004868,3.0
66.54617627270687,3.0
73.74623009643418,3.0
66.40591548393297,3.0
73.51246211514433,3.0
69.91243520328067,3.0
66.359161887675,3.0
73.55921571140229,3.0
70.56698555089226,3.0
71.78257905359945,3.0
66.2189010989011,3.0
69.35139204818505,3.0
70.61373914715023,3.0
70.98776791721397,3.0
68.08904494921987,3.0
67.20072662031845,3.0
71.73582545734149,3.0
72.20336141992118,3.0
67.01371223528656,3.0
65.61110434754748,3.0
69.2578848556691,3.0
72.29686861243712,3.0
70.52023195463428,3.0
70.56698555089226,3.0
72.15660782366321,3.0
68.6500881043155,3.0
66.63968346522282,3.0
68.79034889308942,3.0
70.37997116586037,3.0
64.6760324223881,3.0
67.57475539038221,3.0
66.9669586390286,3.0
69.30463845192708,3.0
66.77994425399672,3.0
69.95918879953864,3.0
65.00330759619388,3.0
67.34098740909236,3.0
69.35139204818505,3.0
68.32281293050971,3.0
65.09681478870982,3.0
65.2838291737417,3.0
65.33058276999967,3.0
71.17478230224584,3.0
66.63968346522282,3.0
63.83446768974464,3.0
68.83710248934739,3.0
63.69420690097074,3.0
63.6006997084548,3.0
64.2084964598084,3.0
69.91243520328067,3.0
64.11498926729246,3.0
70.28646397334444,3.0
69.95918879953864,3.0
66.45266908019094,3.0
66.26565469515907,3.0
68.46307371928361,3.0
69.21113125941113,3.0
65.33058276999967,3.0
64.2084964598084,3.0
64.95655399993592,3.0
67.24748021657642,33.0
64.34875724858232,33.0
68.08904494921987,33.0
63.881221286002614,33.0
64.95655399993592,33.0
63.22667093839105,33.0
69.30463845192708,33.0
67.06046583154453,33.0
63.320178130906996,33.0
63.4604389196809,33.0
67.34098740909236,33.0
69.16437766315318,33.0
62.80588857206932,33.0
69.2578848556691,33.0
67.94878416044597,33.0
62.104584628199774,33.0
69.2578848556691,33.0
69.1176240668952,33.0
68.41632012302566,33.0
68.88385608560534,33.0
68.46307371928361,33.0
65.33058276999967,33.0
68.79034889308942,33.0
66.40591548393297,33.0
63.03965655335918,33.0
62.43185980200556,33.0
63.69420690097074,33.0
65.79811873257937,33.0
62.525366994521505,33.0
68.08904494921987,33.0
66.26565469515907,33.0
66.9669586390286,33.0
67.76176977541408,33.0
66.92020504277063,33.0
65.89162592509531,33.0
67.15397302406048,33.0
64.72278601864608,33.0
67.71501617915612,33.0
62.57212059077948,33.0
62.151338224457746,33.0
67.1072194278025,33.0
62.665627783295406,33.0
67.01371223528656,33.0
64.95655399993592,33.0
68.97736327812129,33.0
64.30200365232434,33.0
67.29423381283439,33.0
65.19032198122576,33.0
63.4604389196809,33.0
67.29423381283439,33.0
