temperatura,regulacja,regulacja_pid,nastaw_t
56.7279210585333,20.24891588403188,100.0,58.0
59.53313683401146,0.9773526078337156,45.0,58.0
57.85000736872456,10.73014677605915,92.0,58.0
59.065600871431755,6.51096050011116,61.0,58.0
57.85000736872456,10.73014677605915,88.0,58.0
59.486383237753486,1.3900367550779578,55.0,58.0
59.439629641495515,1.8800959688774057,70.0,58.0
57.429225002402845,14.865502636094966,96.0,58.0
59.860412007817246,0.062822736619907,46.0,58.0
58.64481850511005,8.137822048474085,83.0,58.0
60.701976740460694,0.10387589310472123,46.0,58.0
58.27078973504629,7.890550313482159,95.0,58.0
59.860412007817246,0.062822736619907,52.0,58.0
57.195457021113,16.12166145316514,100.0,58.0
59.439629641495515,1.8800959688774057,48.0,58.0
60.18768718162303,0.09567240849576564,58.0,58.0
57.80325377246659,11.350289135674025,95.0,58.0
59.53313683401146,0.9773526078337156,51.0,58.0
58.73832569762598,8.044505875529616,76.0,58.0
58.73832569762598,8.044505875529616,69.0,58.0
57.662992983692675,13.089910720146868,83.0,58.0
58.64481850511005,8.137822048474085,61.0,58.0
58.457804120078166,8.080723248105933,72.0,58.0
56.82142825104924,19.46201838618908,91.0,58.0
57.24221061737097,15.818250948871714,71.0,58.0
58.8785864863999,7.693492162385333,54.0,58.0
58.55131131259411,8.147689356487895,73.0,58.0
59.01884727517378,6.906347835185599,64.0,58.0
59.299368852721614,3.6729707018835214,64.0,58.0
58.55131131259411,8.147689356487895,76.0,58.0
58.36429692756222,7.967565560518047,71.0,58.0
58.17728254253035,7.976637506168068,72.0,58.0
57.008442636081114,17.707521926545446,85.0,58.0
57.10194982859706,16.85110280063345,74.0,58.0
57.28896421362893,15.552690843430533,73.0,58.0
58.8785864863999,7.693492162385333,54.0,58.0
56.82142825104924,19.46201838618908,95.0,58.0
58.78507929388395,7.961388083550794,51.0,58.0
58.27078973504629,7.890550313482159,75.0,58.0
55.60583474834203,40.699924677639906,100.0,58.0
59.90716560407522,0.08118757087339645,25.0,58.0
56.260385095953595,25.095525758816798,100.0,58.0
58.55131131259411,8.147689356487895,48.0,58.0
58.037021753756434,8.673388701012477,75.0,58.0
56.260385095953595,25.095525758816798,94.0,58.0
57.24221061737097,15.818250948871714,65.0,58.0
57.429225002402845,14.865502636094966,72.0,58.0
59.25261525646364,4.310938448427812,50.0,58.0
56.634413866017354,21.003723929231633,100.0,58.0
58.59806490885208,8.1528635913129,51.0,58.0
57.6162393874347,13.567436011334571,81.0,58.0
57.14870342485503,16.466617030320045,79.0,58.0
56.681167462275326,20.625751104094157,81.0,58.0
56.35389228846954,23.843612358942842,81.0,58.0
58.27078973504629,7.890550313482159,54.0,58.0
58.59806490885208,8.1528635913129,67.0,58.0
57.28896421362893,15.552690843430533,87.0,58.0
55.88635632588985,31.407593614889443,93.0,58.0
59.720151219043345,0.1240723059429314,32.0,58.0
56.7279210585333,20.24891588403188,100.0,58.0
59.860412007817246,0.062822736619907,37.0,58.0
58.78507929388395,7.961388083550794,78.0,58.0
57.47597859866082,14.615649204100187,85.0,58.0
58.50455771633614,8.122909209901259,60.0,58.0
55.1850523820203,60.11730340365671,100.0,58.0
54.95128440073046,62.51188376042905,86.0,58.0
57.3357178098869,15.315545062253655,54.0,58.0
59.346122448979585,3.0403922808309574,49.0,58.0
56.8681818473072,19.042066363595218,99.0,58.0
57.662992983692675,13.089910720146868,67.0,58.0
57.943514561240505,9.574129375810294,70.0,58.0
56.21363149969562,25.764542754771533,95.0,58.0
56.96168903982314,18.157045006041876,70.0,58.0
56.16687790343765,26.45614290961675,88.0,58.0
58.083775350014406,8.352530064558273,56.0,58.0
58.27078973504629,7.890550313482159,71.0,58.0
55.97986351840579,29.510640970751588,100.0,58.0
56.54090667350141,21.808321722689648,74.0,58.0
56.54090667350141,21.808321722689648,80.0,58.0
59.813658411559274,0.05526178305973417,38.0,58.0
57.008442636081114,17.707521926545446,100.0,58.0
58.27078973504629,7.890550313482159,62.0,58.0
55.93310992214782,30.410183509530903,100.0,58.0
57.85000736872456,10.73014677605915,57.0,58.0
55.41882036331015,49.95203237926439,100.0,58.0
58.31754333130425,7.917280554953727,47.0,58.0
57.89676096498253,10.129991288290235,78.0,58.0
55.93310992214782,30.410183509530903,100.0,58.0
58.59806490885208,8.1528635913129,48.0,58.0
56.58766026975938,21.394187960752966,98.0,58.0
55.74609553711595,35.24555182879357,91.0,58.0
58.13052894627238,8.122161174010166,53.0,58.0
55.88635632588985,31.407593614889443,100.0,58.0
58.411050523820194,8.026106630431691,51.0,58.0
56.7279210585333,20.24891588403188,95.0,58.0
58.691572101368024,8.102180202739653,55.0,58.0
56.02661711466375,28.68392318494825,100.0,58.0
59.486383237753486,1.3900367550779578,38.0,58.0
58.36429692756222,7.967565560518047,83.0,58.0
57.662992983692675,13.089910720146868,82.0,58.0
55.652588344600005,38.6959830993921,100.0,58.0
57.28896421362893,15.552690843430533,63.0,58.0
58.037021753756434,8.673388701012477,68.0,58.0
57.56948579117673,13.978404452250466,81.0,58.0
59.20586166020567,4.931834403816268,56.0,58.0
55.97986351840579,29.510640970751588,100.0,58.0
56.49415307724345,22.255590366097017,76.0,58.0
59.57989043026943,0.6476554396730592,41.0,58.0
57.3357178098869,15.315545062253655,98.0,58.0
57.14870342485503,16.466617030320045,80.0,58.0
57.70974657995065,12.551493629334068,71.0,58.0
55.51232755582609,45.163625176636465,100.0,58.0
58.8785864863999,7.693492162385333,42.0,58.0
57.80325377246659,11.350289135674025,85.0,58.0
57.47597859866082,14.615649204100187,80.0,58.0
56.02661711466375,28.68392318494825,96.0,58.0
54.20322686060295,44.51470411318517,100.0,58.0
56.8681818473072,19.042066363595218,56.0,58.0
57.52273219491879,14.324805949683828,72.0,58.0
57.6162393874347,13.567436011334571,77.0,58.0
56.16687790343765,26.45614290961675,97.0,58.0
57.429225002402845,14.865502636094966,68.0,58.0
55.83960272963188,32.529569392243225,100.0,58.0
55.41882036331015,49.95203237926439,91.0,58.0
54.390241245634826,47.185139369380536,100.0,58.0
56.96168903982314,18.157045006041876,59.0,58.0
58.22403613878832,7.904563355142905,66.0,58.0
55.93310992214782,30.410183509530903,100.0,58.0
59.39287604523756,2.4358557638635503,42.0,58.0
56.307138692211566,24.453279473592552,100.0,58.0
57.38247140614487,15.0924212583297,71.0,58.0
56.54090667350141,21.808321722689648,91.0,58.0
57.14870342485503,16.466617030320045,76.0,58.0
56.77467465479127,19.863324032102533,87.0,58.0
57.80325377246659,11.350289135674025,71.0,58.0
57.10194982859706,16.85110280063345,89.0,58.0
55.88635632588985,31.407593614889443,99.0,58.0
58.083775350014406,8.352530064558273,60.0,58.0
57.3357178098869,15.315545062253655,89.0,58.0
56.260385095953595,25.095525758816798,97.0,58.0
56.40064588472751,23.27211673892743,86.0,58.0
58.36429692756222,7.967565560518047,62.0,58.0
58.083775350014406,8.352530064558273,83.0,58.0
57.6162393874347,13.567436011334571,86.0,58.0
57.38247140614487,15.0924212583297,85.0,58.0
55.32531317079422,54.59172832008512,100.0,58.0
58.411050523820194,8.026106630431691,52.0,58.0
58.17728254253035,7.976637506168068,82.0,58.0
55.278559574536246,56.68787848689687,100.0,58.0
55.1850523820203,60.11730340365671,93.0,58.0
56.49415307724345,22.255590366097017,76.0,58.0
55.37206676705219,52.32384145572241,100.0,58.0
54.48374843815077,49.45120524416281,100.0,58.0
58.13052894627238,8.122161174010166,49.0,58.0
57.52273219491879,14.324805949683828,89.0,58.0
57.99026815749846,9.083454711049576,78.0,58.0
58.64481850511005,8.137822048474085,74.0,58.0
58.8785864863999,7.693492162385333,76.0,58.0
55.88635632588985,31.407593614889443,100.0,58.0
59.39287604523756,2.4358557638635503,45.0,58.0
56.49415307724345,22.255590366097017,100.0,58.0
56.21363149969562,25.764542754771533,91.0,58.0
54.390241245634826,47.185139369380536,100.0,58.0
55.79284913337392,33.80172214655267,78.0,58.0
54.20322686060295,44.51470411318517,100.0,58.0
55.13829878576233,61.34943405859793,85.0,58.0
59.39287604523756,2.4358557638635503,39.0,58.0
57.3357178098869,15.315545062253655,100.0,58.0
57.662992983692675,13.089910720146868,81.0,58.0
56.12012430717968,27.169545190564527,100.0,58.0
57.85000736872456,10.73014677605915,68.0,58.0
57.10194982859706,16.85110280063345,93.0,58.0
58.691572101368024,8.102180202739653,66.0,58.0
57.28896421362893,15.552690843430533,98.0,58.0
57.80325377246659,11.350289135674025,79.0,58.0
57.52273219491879,14.324805949683828,88.0,58.0
55.93310992214782,30.410183509530903,100.0,58.0
56.634413866017354,21.003723929231633,82.0,58.0
54.5772556306667,52.27022203054949,100.0,58.0
56.307138692211566,24.453279473592552,75.0,58.0
56.44739948098548,22.74254055966339,89.0,58.0
57.89676096498253,10.129991288290235,72.0,58.0
57.14870342485503,16.466617030320045,95.0,58.0
59.299368852721614,3.6729707018835214,60.0,58.0
55.74609553711595,35.24555182879357,100.0,58.0
55.83960272963188,32.529569392243225,92.0,58.0
59.67339762278537,0.22939104033248015,44.0,58.0
55.74609553711595,35.24555182879357,100.0,58.0
55.88635632588985,31.407593614889443,92.0,58.0
57.99026815749846,9.083454711049576,66.0,58.0
57.47597859866082,14.615649204100187,92.0,58.0
57.85000736872456,10.73014677605915,82.0,58.0
56.7279210585333,20.24891588403188,100.0,58.0
57.52273219491879,14.324805949683828,80.0,58.0
55.93310992214782,30.410183509530903,100.0,58.0
58.13052894627238,8.122161174010166,65.0,58.0
56.16687790343765,26.45614290961675,100.0,58.0
56.40064588472751,23.27211673892743,90.0,58.0
55.79284913337392,33.80172214655267,100.0,58.0
56.07337071092172,27.908843815006726,91.0,58.0
59.486383237753486,1.3900367550779578,50.0,58.0
55.83960272963188,32.529569392243225,100.0,58.0
56.40064588472751,23.27211673892743,88.0,58.0
58.037021753756434,8.673388701012477,72.0,58.0
56.681167462275326,20.625751104094157,100.0,58.0
56.634413866017354,21.003723929231633,93.0,58.0
58.78507929388395,7.961388083550794,65.0,58.0
59.299368852721614,3.6729707018835214,77.0,58.0
58.97209367891584,7.231669765633832,86.0,58.0
56.16687790343765,26.45614290961675,100.0,58.0
55.83960272963188,32.529569392243225,98.0,58.0
57.3357178098869,15.315545062253655,76.0,58.0
58.037021753756434,8.673388701012477,81.0,58.0
57.85000736872456,10.73014677605915,89.0,58.0
56.681167462275326,20.625751104094157,100.0,58.0
57.89676096498253,10.129991288290235,77.0,58.0
57.10194982859706,16.85110280063345,98.0,58.0
55.97986351840579,29.510640970751588,100.0,58.0
56.307138692211566,24.453279473592552,91.0,58.0
58.27078973504629,7.890550313482159,69.0,58.0
55.278559574536246,56.68787848689687,100.0,58.0
55.37206676705219,52.32384145572241,97.0,58.0
57.055196232339085,17.268200416639225,77.0,58.0
56.12012430717968,27.169545190564527,100.0,58.0
58.55131131259411,8.147689356487895,65.0,58.0
57.80325377246659,11.350289135674025,96.0,58.0
56.91493544356517,18.60507676253946,100.0,58.0
55.46557395956812,47.54404655668754,100.0,58.0
57.429225002402845,14.865502636094966,73.0,58.0
57.80325377246659,11.350289135674025,86.0,58.0
56.12012430717968,27.169545190564527,100.0,58.0
57.70974657995065,12.551493629334068,76.0,58.0
59.20586166020567,4.931834403816268,71.0,58.0
56.35389228846954,23.843612358942842,100.0,58.0
57.3357178098869,15.315545062253655,82.0,58.0
57.47597859866082,14.615649204100187,90.0,58.0
58.59806490885208,8.1528635913129,76.0,58.0
57.662992983692675,13.089910720146868,98.0,58.0
58.083775350014406,8.352530064558273,85.0,58.0
56.21363149969562,25.764542754771533,100.0,58.0
58.831832890141925,7.847034659818881,62.0,58.0
57.47597859866082,14.615649204100187,100.0,58.0
54.62400922692467,53.81657579123136,100.0,58.0
55.37206676705219,52.32384145572241,92.0,58.0
56.307138692211566,24.453279473592552,88.0,58.0
58.36429692756222,7.967565560518047,70.0,58.0
57.70974657995065,12.551493629334068,97.0,58.0
58.13052894627238,8.122161174010166,85.0,58.0
56.07337071092172,27.908843815006726,100.0,58.0
58.17728254253035,7.976637506168068,70.0,58.0
58.17728254253035,7.976637506168068,89.0,58.0
54.904530804472486,61.89549441000383,100.0,58.0
57.008442636081114,17.707521926545446,75.0,58.0
56.96168903982314,18.157045006041876,94.0,58.0
57.3357178098869,15.315545062253655,89.0,58.0
56.40064588472751,23.27211673892743,100.0,58.0
58.78507929388395,7.961388083550794,66.0,58.0
58.037021753756434,8.673388701012477,97.0,58.0
56.12012430717968,27.169545190564527,100.0,58.0
57.89676096498253,10.129991288290235,75.0,58.0
56.21363149969562,25.764542754771533,100.0,58.0
58.64481850511005,8.137822048474085,66.0,58.0
56.7279210585333,20.24891588403188,100.0,58.0
58.27078973504629,7.890550313482159,75.0,58.0
57.70974657995065,12.551493629334068,96.0,58.0
57.75650017620862,11.965216836706709,90.0,58.0
57.429225002402845,14.865502636094966,95.0,58.0
55.69934194085798,36.8754414879133,100.0,58.0
58.55131131259411,8.147689356487895,62.0,58.0
56.681167462275326,20.625751104094157,100.0,58.0
59.11235446768973,6.0455131253046375,64.0,58.0
58.50455771633614,8.122909209901259,93.0,58.0
54.7175164194406,56.96310875125301,100.0,58.0
55.69934194085798,36.8754414879133,90.0,58.0
57.14870342485503,16.466617030320045,81.0,58.0
54.857777208214515,60.97922421132825,100.0,58.0
56.49415307724345,22.255590366097017,82.0,58.0
57.80325377246659,11.350289135674025,80.0,58.0
59.346122448979585,3.0403922808309574,72.0,58.0
58.36429692756222,7.967565560518047,98.0,58.0
57.195457021113,16.12166145316514,100.0,58.0
58.037021753756434,8.673388701012477,83.0,58.0
56.260385095953595,25.095525758816798,100.0,58.0
57.75650017620862,11.965216836706709,78.0,58.0
56.260385095953595,25.095525758816798,100.0,58.0
55.69934194085798,36.8754414879133,100.0,58.0
56.260385095953595,25.095525758816798,92.0,58.0
55.652588344600005,38.6959830993921,100.0,58.0
58.13052894627238,8.122161174010166,68.0,58.0
55.79284913337392,33.80172214655267,100.0,58.0
58.037021753756434,8.673388701012477,71.0,58.0
58.78507929388395,7.961388083550794,81.0,58.0
56.681167462275326,20.625751104094157,100.0,58.0
56.54090667350141,21.808321722689648,98.0,58.0
57.055196232339085,17.268200416639225,90.0,58.0
58.083775350014406,8.352530064558273,82.0,58.0
55.13829878576233,61.34943405859793,100.0,58.0
59.11235446768973,6.0455131253046375,51.0,58.0
59.065600871431755,6.51096050011116,87.0,58.0
55.652588344600005,38.6959830993921,100.0,58.0
56.49415307724345,22.255590366097017,89.0,58.0
57.47597859866082,14.615649204100187,84.0,58.0
56.40064588472751,23.27211673892743,100.0,58.0
57.85000736872456,10.73014677605915,79.0,58.0
56.82142825104924,19.46201838618908,100.0,58.0
57.80325377246659,11.350289135674025,83.0,58.0
58.59806490885208,8.1528635913129,82.0,58.0
57.89676096498253,10.129991288290235,98.0,58.0
55.93310992214782,30.410183509530903,100.0,58.0
56.58766026975938,21.394187960752966,91.0,58.0
58.55131131259411,8.147689356487895,72.0,58.0
58.411050523820194,8.026106630431691,91.0,58.0
56.91493544356517,18.60507676253946,100.0,58.0
56.02661711466375,28.68392318494825,100.0,58.0
56.49415307724345,22.255590366097017,93.0,58.0
58.411050523820194,8.026106630431691,73.0,58.0
55.79284913337392,33.80172214655267,100.0,58.0
58.55131131259411,8.147689356487895,65.0,58.0
56.260385095953595,25.095525758816798,100.0,58.0
56.49415307724345,22.255590366097017,95.0,58.0
56.35389228846954,23.843612358942842,100.0,58.0
57.14870342485503,16.466617030320045,88.0,58.0
56.21363149969562,25.764542754771533,100.0,58.0
57.943514561240505,9.574129375810294,77.0,58.0
56.77467465479127,19.863324032102533,100.0,58.0
55.97986351840579,29.510640970751588,100.0,58.0
56.16687790343765,26.45614290961675,98.0,58.0
55.51232755582609,45.163625176636465,100.0,58.0
56.58766026975938,21.394187960752966,89.0,58.0
55.51232755582609,45.163625176636465,100.0,58.0
58.411050523820194,8.026106630431691,66.0,58.0
57.89676096498253,10.129991288290235,98.0,58.0
59.065600871431755,6.51096050011116,78.0,58.0
58.31754333130425,7.917280554953727,98.0,58.0
58.31754333130425,7.917280554953727,92.0,58.0
56.58766026975938,21.394187960752966,100.0,58.0
58.457804120078166,8.080723248105933,74.0,58.0
57.6162393874347,13.567436011334571,100.0,58.0
59.346122448979585,0.09891164362673521,64.0,56.0
56.21363149969562,7.914992562963967,100.0,56.0
55.88635632588985,10.260539242428145,95.0,56.0
58.17728254253035,0.09880158830029018,63.0,56.0
54.99803799698843,17.807108058580702,100.0,56.0
59.01884727517378,0.08983503780277857,43.0,56.0
58.13052894627238,0.11155764492775688,90.0,56.0
55.41882036331015,14.917310628349874,100.0,56.0
57.429225002402845,1.9986147928886453,66.0,56.0
54.81102361195654,19.552905059089603,100.0,56.0
54.2967340531189,24.5936017444048,100.0,56.0
56.02661711466375,8.757117477068455,74.0,56.0
55.37206676705219,15.14173906997457,98.0,56.0
58.22403613878832,0.08476640756823173,55.0,56.0
55.652588344600005,13.201767971679324,100.0,56.0
57.56948579117673,0.7137827595948139,66.0,56.0
55.231805978278274,15.882275530971306,100.0,56.0
57.24221061737097,4.451352067328699,66.0,56.0
56.8681818473072,7.731517314987194,88.0,56.0
56.260385095953595,7.889521893464639,93.0,56.0
55.37206676705219,15.14173906997457,99.0,56.0
57.055196232339085,6.605092642706374,69.0,56.0
56.260385095953595,7.889521893464639,94.0,56.0
56.16687790343765,8.002190661901018,88.0,56.0
56.07337071092172,8.416037676490937,88.0,56.0
54.249980456860925,25.24228026793316,100.0,56.0
56.8681818473072,7.731517314987194,61.0,56.0
55.231805978278274,15.882275530971306,100.0,56.0
57.70974657995065,0.14248984953405852,59.0,56.0
55.69934194085798,12.676021537606353,100.0,56.0
53.969458879313095,29.703691377447463,100.0,56.0
55.83960272963188,10.867318460348265,71.0,56.0
56.12012430717968,8.165788577397912,84.0,56.0
56.40064588472751,8.01304486101214,83.0,56.0
56.58766026975938,8.153452585656403,83.0,56.0
54.857777208214515,19.137125981565255,100.0,56.0
55.51232755582609,14.393897721440403,83.0,56.0
54.857777208214515,19.137125981565255,97.0,56.0
57.195457021113,5.065582457509159,62.0,56.0
57.008442636081114,6.984709658578311,85.0,56.0
56.7279210585333,8.059385222310318,86.0,56.0
56.07337071092172,8.416037676490937,92.0,56.0
55.83960272963188,10.867318460348265,89.0,56.0
56.12012430717968,8.165788577397912,84.0,56.0
57.28896421362893,3.815288820689304,71.0,56.0
55.41882036331015,14.917310628349874,100.0,56.0
56.35389228846954,7.955163810452923,76.0,56.0
54.99803799698843,17.807108058580702,100.0,56.0
54.5772556306667,21.483932178712344,96.0,56.0
55.0447915932464,17.364457256414603,86.0,56.0
58.36429692756222,0.061126390741897296,48.0,56.0
56.49415307724345,8.114901871425623,100.0,56.0
55.652588344600005,13.201767971679324,95.0,56.0
54.249980456860925,25.24228026793316,100.0,56.0
54.390241245634826,23.395763233061366,91.0,56.0
55.231805978278274,15.882275530971306,82.0,56.0
55.13829878576233,16.548936896682058,91.0,56.0
54.857777208214515,19.137125981565255,94.0,56.0
57.195457021113,5.065582457509159,62.0,56.0
55.0447915932464,17.364457256414603,100.0,56.0
53.081140550411675,62.35358538320828,100.0,56.0
53.081140550411675,62.35358538320828,99.0,56.0
57.28896421362893,3.815288820689304,45.0,56.0
57.055196232339085,6.605092642706374,85.0,56.0
56.8681818473072,7.731517314987194,85.0,56.0
57.80325377246659,0.056256704474328956,71.0,56.0
54.904530804472486,18.703555473902448,100.0,56.0
57.195457021113,5.065582457509159,61.0,56.0
57.56948579117673,0.7137827595948139,77.0,56.0
54.99803799698843,17.807108058580702,100.0,56.0
56.40064588472751,8.01304486101214,72.0,56.0
57.3357178098869,3.1795246101559513,72.0,56.0
55.41882036331015,14.917310628349874,100.0,56.0
57.24221061737097,4.451352067328699,64.0,56.0
56.634413866017354,8.142929659081524,88.0,56.0
53.26815493544355,57.12443549310121,100.0,56.0
54.7175164194406,20.333222923852368,77.0,56.0
54.20322686060295,25.916591734598292,97.0,56.0
54.20322686060295,25.916591734598292,93.0,56.0
55.79284913337392,11.48845963978983,73.0,56.0
54.62400922692467,21.08912976211213,100.0,56.0
54.67076282318263,20.709378881248263,91.0,56.0
54.48374843815077,22.360361728490894,94.0,56.0
56.35389228846954,7.955163810452923,69.0,56.0
55.09154518950436,16.941427066854153,100.0,56.0
58.037021753756434,0.12050876963235879,52.0,56.0
55.1850523820203,16.194819414670924,100.0,56.0
53.0343869541537,62.746861426727726,100.0,56.0
56.7279210585333,8.059385222310318,50.0,56.0
55.51232755582609,14.393897721440403,99.0,56.0
55.1850523820203,16.194819414670924,92.0,56.0
56.54090667350141,8.143827392649662,72.0,56.0
54.249980456860925,25.24228026793316,100.0,56.0
53.68893730176528,37.26415418331516,100.0,56.0
56.8681818473072,7.731517314987194,54.0,56.0
56.634413866017354,8.142929659081524,86.0,56.0
55.09154518950436,16.941427066854153,100.0,56.0
53.26815493544355,57.12443549310121,100.0,56.0
55.1850523820203,16.194819414670924,72.0,56.0
54.904530804472486,18.703555473902448,93.0,56.0
55.652588344600005,13.201767971679324,81.0,56.0
57.70974657995065,0.14248984953405852,61.0,56.0
56.58766026975938,8.153452585656403,94.0,56.0
55.278559574536246,15.608912685990795,100.0,56.0
55.32531317079422,15.366533081879602,88.0,56.0
54.67076282318263,20.709378881248263,97.0,56.0
55.32531317079422,15.366533081879602,83.0,56.0
56.58766026975938,8.153452585656403,73.0,56.0
53.969458879313095,29.703691377447463,100.0,56.0
54.76427001569857,19.95030562152278,84.0,56.0
55.79284913337392,11.48845963978983,78.0,56.0
54.15647326434498,26.61295932100183,100.0,56.0
56.16687790343765,8.002190661901018,68.0,56.0
54.2967340531189,24.5936017444048,100.0,56.0
54.20322686060295,25.916591734598292,95.0,56.0
54.76427001569857,19.95030562152278,87.0,56.0
56.21363149969562,7.914992562963967,74.0,56.0
55.1850523820203,16.194819414670924,100.0,56.0
54.5772556306667,21.483932178712344,99.0,56.0
56.40064588472751,8.01304486101214,70.0,56.0
55.13829878576233,16.548936896682058,100.0,56.0
55.231805978278274,15.882275530971306,90.0,56.0
54.904530804472486,18.703555473902448,95.0,56.0
56.96168903982314,7.294921284080253,66.0,56.0
54.15647326434498,26.61295932100183,100.0,56.0
56.307138692211566,7.908707081721282,68.0,56.0
54.10971966808701,27.331576019917698,100.0,56.0
56.44739948098548,8.069402734268415,65.0,56.0
57.008442636081114,6.984709658578311,79.0,56.0
55.93310992214782,9.692855957983461,97.0,56.0
56.35389228846954,7.955163810452923,82.0,56.0
54.2967340531189,24.5936017444048,100.0,56.0
54.76427001569857,19.95030562152278,88.0,56.0
54.53050203440874,21.904708152486997,96.0,56.0
55.231805978278274,15.882275530971306,85.0,56.0
56.58766026975938,8.153452585656403,74.0,56.0
54.249980456860925,25.24228026793316,100.0,56.0
55.0447915932464,17.364457256414603,85.0,56.0
54.62400922692467,21.08912976211213,98.0,56.0
54.016212475571066,28.862764376949777,100.0,56.0
55.41882036331015,14.917310628349874,79.0,56.0
54.76427001569857,19.95030562152278,100.0,56.0
54.016212475571066,28.862764376949777,100.0,56.0
55.93310992214782,9.692855957983461,72.0,56.0
53.92270528305514,30.622749812684738,100.0,56.0
53.969458879313095,29.703691377447463,97.0,56.0
55.09154518950436,16.941427066854153,83.0,56.0
54.4369948418928,22.856675871799958,100.0,56.0
54.48374843815077,22.360361728490894,96.0,56.0
53.829198090539194,32.798841418038315,100.0,56.0
54.5772556306667,21.483932178712344,89.0,56.0
53.875951686797166,31.645563871788177,100.0,56.0
