temperature,control
97.63731778425655,91.0
98.43212892064201,91.0
97.63731778425655,91.0
102.78021337263317,91.0
102.96722775766506,91.0
95.86068112645371,91.0
98.4788825169,91.0
104.18282126037226,91.0
98.38537532438406,91.0
104.18282126037226,91.0
96.4684778778073,91.0
99.55421523083328,91.0
104.32308204914617,91.0
99.4139544420594,91.0
97.40354980296671,91.0
99.03992567199563,91.0
101.28409829237816,91.0
96.04769551148559,91.0
103.060734950181,91.0
96.04769551148559,91.0
100.021751193413,91.0
98.6191433056739,91.0
98.10485374683623,91.0
99.78798321212315,91.0
103.48151731650273,91.0
103.34125652772883,91.0
98.85291128696375,91.0
101.8451414474738,91.0
100.25551917470284,91.0
98.7594040944478,91.0
101.28409829237816,91.0
100.62954794476659,91.0
96.09444910774356,91.0
99.50746163457532,91.0
97.21653541793482,91.0
99.83473680838111,91.0
103.2009957389549,91.0
100.25551917470284,91.0
103.10748854643896,91.0
100.06850478967095,91.0
101.517866273668,91.0
98.43212892064201,91.0
95.5801595489059,91.0
100.39577996347674,91.0
95.67366674142184,91.0
96.00094191522763,91.0
98.57238970941594,91.0
98.7594040944478,91.0
100.76980873354051,91.0
102.54644539134333,91.0
100.91006952231442,91.0
99.08667926825362,91.0
103.48151731650273,91.0
103.62177810527663,91.0
103.66853170153462,91.0
99.18018646076953,91.0
102.12566302502162,91.0
99.46070803831736,91.0
100.20876557844485,91.0
100.3022727709608,91.0
98.7594040944478,91.0
99.55421523083328,91.0
98.89966488322173,91.0
95.53340595264793,91.0
100.06850478967095,91.0
100.1620119821869,91.0
100.44253355973473,91.0
98.71265049818984,91.0
103.62177810527663,91.0
103.060734950181,91.0
99.4139544420594,91.0
99.83473680838111,91.0
101.33085188863612,91.0
98.89966488322173,91.0
98.71265049818984,91.0
99.97499759715501,91.0
102.17241662127958,91.0
98.85291128696375,91.0
99.50746163457532,91.0
99.78798321212315,91.0
97.12302822541889,91.0
99.64772242334922,91.0
100.39577996347674,91.0
95.20613077884214,91.0
100.11525838592894,91.0
99.4139544420594,91.0
103.2009957389549,91.0
103.29450293147084,91.0
99.36720084580142,91.0
98.15160734309421,91.0
102.59319898760131,91.0
97.96459295806233,91.0
95.48665235638995,91.0
98.57238970941594,91.0
95.43989876013198,91.0
98.52563611315796,35.0
95.90743472271168,35.0
103.01398135392304,35.0
102.96722775766506,35.0
103.15424214269694,35.0
100.67630154102457,35.0
100.06850478967095,35.0
95.67366674142184,35.0
103.15424214269694,35.0
96.74899945535512,35.0
101.2373446961202,35.0
99.46070803831736,35.0
102.26592381379552,35.0
94.0372908723929,35.0
98.29186813186811,35.0
101.28409829237816,35.0
96.32821708903342,35.0
97.87108576554641,35.0
101.33085188863612,35.0
95.34639156761604,35.0
99.69447601960721,35.0
93.5697549098132,35.0
100.39577996347674,35.0
94.08404446865087,35.0
100.021751193413,35.0
96.65549226283919,35.0
98.71265049818984,35.0
98.3386217281261,35.0
95.29963797135807,35.0
92.96195815845961,35.0
98.10485374683623,35.0
94.55158043123058,35.0
96.14120270400153,35.0
99.69447601960721,35.0
99.4139544420594,35.0
97.35679620670874,35.0
96.88926024412903,35.0
98.89966488322173,35.0
91.55935027072053,35.0
98.38537532438406,35.0
96.98276743664498,35.0
97.49705699548264,35.0
98.99317207573768,35.0
98.99317207573768,35.0
98.89966488322173,35.0
93.85027648736101,35.0
96.79575305161309,35.0
90.71778553807707,35.0
96.74899945535512,35.0
93.99053727613493,35.0
92.86845096594367,35.0
95.06586999006822,35.0
91.04506071188285,35.0
96.51523147406527,35.0
92.07363982955818,35.0
92.12039342581615,35.0
88.8476416877583,35.0
91.79311825201037,35.0
96.88926024412903,35.0
93.94378367987696,35.0
88.28659853266267,35.0
91.1385679043988,35.0
90.6710319418191,35.0
94.08404446865087,35.0
90.62427834556112,35.0
90.90479992310895,35.0
89.78271361291769,35.0
90.85804632685098,35.0
94.45807323871463,35.0
87.39828020376125,35.0
90.34375676801332,35.0
86.79048345240764,35.0
89.36193124659596,35.0
91.83987184826834,35.0
94.78534841252042,35.0
92.16714702207412,35.0
89.82946720917566,35.0
92.91520456220164,35.0
92.354161407106,35.0
88.38010572517861,35.0
86.36970108608591,35.0
85.76190433473232,35.0
94.13079806490884,35.0
90.5307711530452,35.0
86.46320827860185,35.0
93.71001569858711,35.0
86.27619389356997,35.0
88.9879024765322,35.0
86.36970108608591,35.0
88.33335212892064,35.0
92.54117579213788,35.0
90.34375676801332,35.0
86.6969762598917,35.0
85.94891871976418,35.0
84.40605004325121,35.0
87.86581616634093,35.0
84.87358600583089,35.0
88.56712011021048,35.0
85.66839714221638,35.0
86.6969762598917,35.0
84.59306442828307,17.0
90.10998878672348,17.0
86.93074424118156,17.0
83.56448531060775,17.0
