temperatura,regulacja,nastaw_t
49.99540319738571,0.0,45.0
49.99540319738571,0.0,45.0
50.46293915996539,0.0,45.0
50.416185563707415,0.0,45.0
50.08891038990163,0.0,45.0
50.1356639861596,0.0,45.0
50.042156793643656,0.0,45.0
49.761635216095854,0.0,45.0
50.369431967449444,0.0,45.0
49.761635216095854,1.0,45.0
49.66812802357991,0.0,45.0
50.275924774933515,0.0,45.0
50.1356639861596,0.0,45.0
49.62137442732194,0.0,45.0
49.66812802357991,0.0,45.0
49.62137442732194,0.0,45.0
49.761635216095854,0.0,45.0
49.66812802357991,0.0,45.0
49.94864960112774,0.0,45.0
49.434360042290066,0.0,45.0
49.434360042290066,0.0,45.0
50.042156793643656,0.0,45.0
49.387606446032095,1.0,45.0
49.808388812353826,0.0,45.0
49.94864960112774,0.0,45.0
49.90189600486977,0.0,45.0
49.761635216095854,0.0,45.0
49.434360042290066,0.0,45.0
49.71488161983788,0.0,45.0
49.66812802357991,0.0,45.0
49.48111363854804,0.0,45.0
49.808388812353826,0.0,45.0
49.57462083106398,0.0,45.0
49.66812802357991,0.0,45.0
49.57462083106398,0.0,45.0
49.06033127222631,0.0,45.0
49.20059206100022,0.0,45.0
49.48111363854804,0.0,45.0
48.92007048345239,1.0,45.0
48.92007048345239,0.0,45.0
49.10708486848428,0.0,45.0
48.92007048345239,0.0,45.0
49.48111363854804,0.0,45.0
49.34085284977412,0.0,45.0
49.013577675968335,0.0,45.0
49.29409925351615,0.0,45.0
48.87331688719442,0.0,45.0
49.013577675968335,0.0,45.0
48.68630250216255,0.0,45.0
